latlon,planning_area_id
52.4886406_13.301475,04500939
52.5113062_13.2686117,04200310
52.5159551_13.2604129,04200310
52.5157916_13.2622288,04200308
52.5147577_13.4623755,02500830
52.5376459_13.4084608,03701554
52.4497919_13.252357,06400840
52.4893414_13.3932506,02200211
52.4894164_13.392622,02200211
52.4804592_13.3520052,07200410
52.6000299_13.3025247,12500824
52.5392474_13.4073495,03701554
52.5308057_13.4024016,01100416
52.4362387_13.261466,06400841
52.534791_13.4248903,03701658
52.5590025_13.413655,03400827
52.4578859_13.2927463,06400843
52.6082586_13.2306314,12400619
52.5120748_13.4485823,02400624
52.5124608_13.4892499,11300724
52.4172718_13.4965188,08401243
52.4554826_13.3251231,06100102
52.5029931_13.3208736,04501041
52.4974558_13.2959074,04500938
52.491494_13.3246763,04501149
52.4914278_13.3252965,04501149
52.5401_13.4115903,03701554
52.5430245_13.4126746,03601346
52.5480242_13.3749562,01300836
52.4884134_13.3409245,07200307
52.5450226_13.3691344,01401043
52.552202_13.3821838,01300733
52.5051348_13.2939052,04300416
52.5099653_13.2977888,04300416
52.5062211_13.294257,04300416
52.5078666_13.2582731,04200207
52.5061448_13.2941973,04300416
52.4996474_13.3027278,04500936
52.5002493_13.3009439,04500936
52.5353847_13.4199291,03701556
52.5843498_13.3661533,03400619
52.5181274_13.2927651,04300413
52.4740598_13.3147718,04400835
52.4865603_13.3606762,07200411
52.4945858_13.3541633,07100204
52.5238158_13.3377772,01200522
52.5517673_13.3821694,01300836
52.4971132_13.3640563,07100205
52.539387_13.3956763,01300834
52.5268357_13.4783092,11300617
52.3482497_13.6453544,09301228
52.436338_13.3465325,06200313
52.4250012_13.4632617,08300935
52.4887871_13.4386477,08100312
52.48772_13.431108,08100311
52.4874886_13.4374185,08100312
52.5224842_13.4519398,02500726
52.4867015_13.3263802,04501149
52.4905325_13.3338592,04501152
52.587098_13.401993,03200207
52.5803653_13.4015537,03200206
52.4727222_13.4545851,08100417
52.4719574_13.4510678,08100417
52.4737502_13.4447944,08100416
52.470691_13.4432437,08100417
52.4970063_13.3084147,04501043
52.508443_13.3748068,01100102
52.5083593_13.3747024,01100102
52.4904781_13.4095085,02200212
52.4380015_13.546032,09200716
52.5152912_13.3336514,04300620
52.5664578_13.3632601,12100102
52.5042035_13.3438641,07100101
52.5405949_13.4192924,03601348
52.5090499_13.3750816,01100102
52.5407053_13.4159966,03601347
52.4585143_13.3215886,06100102
52.4586454_13.3227066,06100102
52.5017035_13.3137428,04501041
52.503883_13.3169154,04501041
52.503825_13.313729,04501041
52.5039936_13.3224052,04501041
52.5175085_13.3071924,04300619
52.5399494_13.4114208,03701554
52.539385_13.4103183,03701554
52.5057585_13.4062281,02100104
52.5341014_13.4201663,03701556
52.5360975_13.6095221,10200524
52.5355294_13.3895386,01300835
52.5018471_13.4175899,02300314
52.4629091_13.3386564,06100209
52.5126458_13.468956,02500831
52.5399974_13.4053802,03701554
52.4984392_13.4335985,02300418
52.5230254_13.399815,01100309
52.4425443_13.2949936,06300634
52.5187671_13.5676003,10300732
52.508244_13.3900606,01100207
52.5438537_13.4162712,03601347
52.4533177_13.2865366,06400843
52.4902868_13.3533984,07100204
52.5531634_13.3661352,01401049
52.4642659_13.3282185,06100103
52.4331186_13.5355616,09200715
52.4491175_13.5126469,09100408
52.5304933_13.4076613,03701554
52.5114415_13.4571362,02500833
52.5517753_13.4878352,11200512
52.5521179_13.3622806,01401049
52.5329269_13.4130892,03701556
52.5211298_13.300105,04300619
52.5143243_13.3147167,04300621
52.4955306_13.4273449,02300417
52.5208397_13.4101065,01100310
52.523655_13.3293853,01200517
52.499904_13.418011,02300314
52.5016751_13.418271,02300314
52.5018088_13.4169524,02300314
52.5010875_13.418963,02300314
52.5273463_13.3308641,01200519
52.5254463_13.3299052,01200521
52.5023636_13.4169636,02300314
52.5011789_13.420052,02300314
52.4996233_13.4172801,02300314
52.5001477_13.4181523,02300314
52.5026859_13.4145875,02100104
52.5163595_13.3929727,01100206
52.5117429_13.4561409,02500833
52.4983654_13.4284928,02300417
52.495893_13.4053992,02200210
52.4881135_13.3678221,07200414
52.5338915_13.4095286,03701554
52.526835_13.3393389,01200520
52.5059202_13.2011105,05200634
52.5162369_13.4547754,02500727
52.5174904_13.2934752,04300413
52.4981816_13.3848148,02200208
52.4794544_13.4416806,08100415
52.4129931_13.143137,06400735
52.5044803_13.3378959,04501042
52.5008266_13.3866122,02100101
52.4403717_13.3962769,07501032
52.4847439_13.4439166,08100312
52.5100684_13.3227678,04300624
52.4905777_13.3943553,02200211
52.5270767_13.394678,01100309
52.4643933_13.2963918,06400844
52.4913067_13.4112178,02200212
52.5408831_13.3479389,01401046
52.5090594_13.3673047,01100102
52.5349391_13.4174939,03701556
52.4887243_13.408271,08100101
52.5274648_13.3925097,01100309
52.4873841_13.4216577,02200212
52.4870548_13.4227109,02200212
52.4879159_13.3946276,02200211
52.5164075_13.4725194,02500729
52.5122954_13.4173278,01100313
52.5319361_13.4315198,03701660
52.5059555_13.2772492,04200311
52.5169402_13.3962176,01100206
52.522594_13.4003855,01100309
52.5231934_13.4020866,01100309
52.5068724_13.4540486,02500834
52.5316063_13.3962364,01100415
52.4721688_13.4425773,08100417
52.4894641_13.396443,02200211
52.5461439_13.3976501,01300834
52.5200624_13.3910986,01100206
52.4388235_13.3441377,06200313
52.4297578_13.3273282,06200421
52.5383221_13.4098243,03701554
52.509983_13.386533,01100205
52.490974_13.4236412,08100311
52.437981_13.2951499,06300634
52.5065755_13.3020578,04300416
52.4925818_13.4260274,08100310
52.532969_13.435551,03701660
52.535267_13.4071784,03701554
52.553736_13.4655505,03500933
52.5219239_13.3770007,01100308
52.5218537_13.38456,01100308
52.5002405_13.4430425,02300419
52.5227923_13.3490886,01200626
52.524139_13.3491796,01200626
52.5241967_13.3491981,01200626
52.5244316_13.3492903,01200626
52.5231319_13.3492197,01200626
52.4289169_13.2560014,06300524
52.5023012_13.3097974,04501040
52.4784312_13.4300615,08100206
52.5118676_13.4661017,02500831
52.4797837_13.2794419,04400728
52.444924_13.5756378,09401534
52.5655524_13.4001871,03400721
52.5653802_13.4037971,03400721
52.5092173_13.5269246,11401034
52.5237358_13.1974152,05200630
52.5645076_13.3708829,12100101
52.4742961_13.3329289,07300517
52.4955993_13.4268698,02300417
52.4923589_13.4262022,08100310
52.5094541_13.3249126,04300624
52.569827_13.394497,03400620
52.5384946_13.4104199,03701554
52.5282883_13.4245886,03701660
52.4869857_13.428753,08100311
52.4986682_13.4264959,02300417
52.4995796_13.4347585,02300315
52.5181423_13.279605,04200311
52.5180469_13.3163455,04300619
52.6068952_13.419925,03200310
52.5073392_13.309583,04300623
52.6179422_13.3544855,12500929
52.5046568_13.3253099,04501041
52.5036379_13.3256024,04501042
52.4950249_13.4230147,08100310
52.5024732_13.3234064,04501041
52.5190117_13.2969673,04300414
52.5069595_13.2968527,04300416
52.530458_13.1959382,05200629
52.4604707_13.3248225,06100103
52.492664_13.3829619,02200209
52.552585_13.409725,03601141
52.5271934_13.3323471,01200519
52.5029367_13.3216989,04501041
52.5030318_13.3202603,04501041
52.5053547_13.3276348,04300622
52.5120778_13.3911878,01100207
52.5110151_13.2941867,04300414
52.4482443_13.3056286,06300629
52.5097639_13.3055486,04300623
52.5530058_13.4673589,03501038
52.5472088_13.3582226,01401048
52.5082223_13.2856507,04300415
52.4795856_13.6007254,10400940
52.5040092_13.415139,02300314
52.560721_13.4444227,03500932
52.5119941_13.376716,01100102
52.4975068_13.431027,02300417
52.4835037_13.4445081,08100418
52.5524184_13.4116955,03601141
52.62707_13.501353,03100103
52.5892738_13.2836029,12200515
52.5060452_13.2958488,04300416
52.4930669_13.4152562,02200213
52.4940938_13.4183887,02200213
52.4935579_13.4184004,02200213
52.4943854_13.4167548,02200213
52.4929383_13.4174689,02200213
52.4916174_13.3235176,04501149
52.4870704_13.4287534,08100311
52.5061361_13.4955614,11400929
52.5370584_13.4345124,03601451
52.5901547_13.2870331,12200515
52.5021031_13.3042274,04500936
52.378745_13.6450939,09301228
52.5144197_13.4949395,11300725
52.5182083_13.3148036,04300619
52.4869118_13.4307821,08100311
52.4874287_13.4271307,08100311
52.4865589_13.4295126,08100311
52.4692685_13.4324824,08100208
52.4701508_13.4315508,08100208
52.5136469_13.462356,02500830
52.5007728_13.2992627,04500936
52.5135742_13.2946805,04300413
52.4906157_13.3863191,02200209
52.51283_13.3935515,01100206
52.452404_13.1448711,05400944
52.5273017_13.3311755,01200519
52.4827139_13.1716037,05400942
52.4463093_13.5747815,09401534
52.4461719_13.5763467,09401534
52.5171831_13.436985,02400623
52.4639085_13.3315579,06100209
52.5375029_13.2034027,05100316
52.5005266_13.4227441,02300314
52.4904343_13.3920962,02200211
52.5388469_13.2061316,05100316
52.4947113_13.4192862,02200213
52.5361238_13.4372761,03601451
52.5059664_13.316565,04300624
52.5007808_13.4172788,02300314
52.5025709_13.4200198,02300314
52.5008776_13.4289001,02300315
52.468253_13.4297907,08100104
52.4681435_13.4287583,08100104
52.5015398_13.4319234,02300315
52.4659592_13.3807181,07400824
52.5124553_13.4133041,01100312
52.5509028_13.4200152,03601243
52.5717427_13.3117338,12200310
52.4553547_13.3856182,07400927
52.5417028_13.2358828,05300737
52.4889168_13.4047768,02200211
52.5284889_13.3765681,01100308
52.4695377_13.4234072,08100104
52.5116504_13.4611248,02500833
52.5111231_13.4615464,02500833
52.5652664_13.3628164,12100204
52.476987_13.4224107,08100102
52.465632_13.3809397,07400824
52.465494_13.3835138,07400824
52.5332473_13.1568948,05200420
52.4997963_13.4387375,02300419
52.4999124_13.4238645,02300315
52.5212712_13.4497689,02400522
52.4944067_13.4600197,09100101
52.4563231_13.3219985,06100102
52.4781398_13.328193,04501151
52.5049434_13.3679278,01100104
52.5370272_13.4295638,03701658
52.4640916_13.4894902,09100304
52.4236381_13.3972867,07501134
52.4636073_13.3321769,06100209
52.4627612_13.3348477,06100209
52.517102_13.3859461,01100206
52.5630585_13.5692916,10100103
52.4020992_13.5648215,09301024
52.5206232_13.4590452,03601453
52.4972719_13.4317026,02300417
52.4817967_13.4251322,08100206
52.4526349_13.287921,06400843
52.452868_13.2899566,06400843
52.5241901_13.4026549,01100309
52.519203_13.402645,01100310
52.5202185_13.4027007,01100310
52.5104602_13.3881611,01100207
52.4587508_13.3894021,07400927
52.5495968_13.3619093,01401048
52.4936199_13.4273135,08100310
52.5495914_13.4628841,03500936
52.5100937_13.5180766,11401032
52.4747017_13.4277186,08100208
52.4898723_13.4313321,08100311
52.5054002_13.5146863,11401137
52.4899481_13.4253804,08100311
52.4882335_13.4281088,08100311
52.5305927_13.3837117,01100415
52.5469244_13.4065317,03601142
52.5058941_13.3737159,01100102
52.5617093_13.2069295,05100105
52.5234286_13.379825,01100308
52.5396848_13.4241249,03601348
52.5326044_13.4307374,03701660
52.4433179_13.5737816,09401534
52.484281_13.443209,08100312
52.4895119_13.3477991,07100204
52.5304718_13.4185069,03701556
52.4929734_13.4282957,08100310
52.511768_13.6119847,10400939
52.5397486_13.4060443,03701554
52.4834604_13.5227536,11501339
52.5219699_13.4115003,01100310
52.4931466_13.422912,08100310
52.5484679_13.4101238,03601142
52.4977655_13.3792487,02200207
52.5310103_13.3868181,01100415
52.5081113_13.3951983,01100207
52.4681276_13.4325447,08100208
52.5696348_13.4109162,03400723
52.4540287_13.6248219,09501737
52.633383_13.289765,12400721
52.5125866_13.411279,01100312
52.512054_13.4128245,01100312
52.5116965_13.4135233,01100312
52.4902908_13.4267463,08100311
52.4869859_13.4308776,08100311
52.5323549_13.396964,01100415
52.5199838_13.3922192,01100206
52.5133352_13.386262,01100206
52.4771185_13.4480371,08100415
52.5322494_13.3315261,01200519
52.5248854_13.3789937,01100308
52.4554889_13.5033093,09100407
52.5499137_13.4460153,03500935
52.4910917_13.3940977,02200211
52.5107813_13.4610674,02500833
52.5274297_13.4051474,01100309
52.5272205_13.4062986,01100309
52.4905819_13.4480821,09100101
52.4337358_13.2868004,06300634
52.5357069_13.4210922,03701556
52.4107281_13.3302591,06200423
52.499783_13.4393804,02300419
52.4999364_13.438338,02300419
52.4895882_13.4404319,09100101
52.4838386_13.4327862,08100314
52.4767265_13.4200344,08100102
52.5479045_13.3559595,01400942
52.4841475_13.4365729,08100312
52.5439586_13.4151937,03601346
52.5335102_13.40222,01100416
52.5222497_13.336143,01200522
52.522842_13.398625,01100309
52.4649573_13.4865998,09100304
52.568189_13.4124173,03400723
52.5229855_13.3828675,01100308
52.4900924_13.4273743,08100311
52.4823234_13.4359972,08100314
52.4825188_13.4363725,08100314
52.4970772_13.3221363,04501044
52.5446359_13.422957,03601348
52.4375529_13.2155154,06400737
52.5468157_13.4124925,03601142
52.5490235_13.4061879,03601142
52.522285_13.3998676,01100310
52.490932_13.4128265,02200212
52.5036739_13.3462051,07100101
52.4770702_13.3711351,07400720
52.5211711_13.3292433,04300620
52.6099574_13.2492081,12400619
52.4906445_13.323321,04501149
52.4177544_13.4953513,08401243
52.5711208_13.5638073,10100101
52.5266968_13.3931906,01100309
52.5266056_13.3941224,01100309
52.4445221_13.261344,06400841
52.5196945_13.4036191,01100310
52.493128_13.4150077,02200213
52.4349241_13.2574527,06300526
52.5203576_13.3904824,01100206
52.5043808_13.3906826,02100102
52.5219314_13.4017393,01100310
52.5074321_13.4547101,02500834
52.4532614_13.4737176,09100306
52.5168683_13.2615548,04200308
52.5404253_13.4052762,03701554
52.4974338_13.4410298,02300419
52.4818162_13.4212116,08100101
52.531_13.405692,01100416
52.5868154_13.3675408,03400619
52.4730604_13.3276274,07300515
52.5287225_13.335613,01200519
52.494573_13.3580211,07100103
52.5235834_13.3994669,01100309
52.5235963_13.3992021,01100309
52.5268154_13.3951902,01100309
52.5235447_13.4009473,01100309
52.5107534_13.4578148,02500833
52.4955276_13.2985304,04500938
52.5317262_13.4319571,03701660
52.4387677_13.3883529,07501134
52.4970766_13.3531602,07100102
52.4971233_13.3534856,07100102
52.4971063_13.3533676,07100102
52.4934156_13.3538625,07100204
52.4940479_13.3540184,07100204
52.4921071_13.3535428,07100204
52.5020358_13.3268611,04501042
52.503958_13.3333339,04501042
52.5014745_13.3330236,04501042
52.4683371_13.328607,07300516
52.535409_13.397567,01100415
52.5093057_13.4591467,02500833
52.5075618_13.4563419,02500834
52.535475_13.4228532,03701658
52.5162344_13.4825508,11300722
52.5056639_13.3198539,04300624
52.497705_13.3246154,04501045
52.4933048_13.3221541,04501044
52.5107974_13.4564059,02500833
52.5025548_13.4528483,02500835
52.4979446_13.3233844,04501044
52.4976244_13.3233885,04501044
52.4976197_13.3516662,07100102
52.4979518_13.3545763,07100103
52.4975547_13.3546662,07100103
52.4477609_13.6246356,09501737
52.513121_13.4109299,01100312
52.517285_13.407669,01100310
52.5190904_13.3943048,01100206
52.4830906_13.4417527,08100312
52.532701_13.4232129,03701659
52.4962007_13.3274365,04501045
52.5316567_13.3259808,01200518
52.5110999_13.3225045,04300624
52.504229_13.3200252,04501041
52.5299353_13.4106932,03701556
52.5099126_13.3010322,04300416
52.4920765_13.4282321,08100310
52.5482559_13.400897,03601142
52.5184897_13.2899419,04300413
52.5185996_13.2899199,04300413
52.5236029_13.3851104,01100308
52.5051356_13.3207985,04300624
52.4970859_13.4315028,02300417
52.4770202_13.3287885,07300517
52.5331615_13.422673,03701659
52.5330508_13.422994,03701659
52.5329329_13.4225646,03701659
52.5353789_13.416651,03701556
52.533147_13.40781,03701554
52.4844549_13.4280581,08100206
52.4836253_13.4307659,08100314
52.4962467_13.3959314,02200210
52.4376095_13.547001,09200716
52.4937607_13.4125288,02200213
52.4998951_13.4308111,02300315
52.4954914_13.4208452,08100310
52.5274715_13.5424799,10100312
52.5007861_13.423276,02300314
52.4826473_13.3258944,04501151
52.4814946_13.3632289,07200413
52.4864035_13.3196582,04501146
52.5024401_13.3166875,04501041
52.4367793_13.5447188,09200716
52.6343912_13.2899811,12400721
52.5268335_13.3363386,01200520
52.4993125_13.3075146,04501043
52.4994919_13.3075003,04501043
52.4354778_13.3447856,06200313
52.5119946_13.3241953,04300622
52.5506121_13.3594236,01401048
52.521226_13.3476767,01200629
52.5010625_13.5545747,10300734
52.505405_13.3333868,04501042
52.5457235_13.3616876,01401043
52.4856879_13.3941757,07400721
52.5381059_13.5611324,10100315
52.539702_13.4072172,03701554
52.4919617_13.3939307,02200210
52.531218_13.346216,01200623
52.5249129_13.3989764,01100309
52.462487_13.158768,05400942
52.4892471_13.4527925,09100101
52.5259366_13.4779799,11300619
52.5796153_13.2937791,12200412
52.5366668_13.3975708,01100416
52.5068798_13.3213697,04300624
52.458605_13.3814251,07400825
52.5070536_13.3935284,02100102
52.5075282_13.3988291,02100103
52.5058194_13.3904613,02100102
52.5097308_13.3732767,01100102
52.5032118_13.3792996,02100101
52.5178809_13.3880748,01100206
52.4925265_13.3553305,07100204
52.4901725_13.3860728,02200209
52.5508274_13.3735134,01401044
52.4820593_13.3302306,04501153
52.5449816_13.3742252,01300836
52.4563332_13.2995177,06400843
52.5018861_13.43189,02300315
52.53717_13.22483,05300736
52.4673434_13.4318209,08100209
52.5914557_13.3992462,03200205
52.5277872_13.3393944,01200520
52.5518654_13.3743804,01401044
52.4355445_13.4156465,08200729
52.5518655_13.3840183,01300733
52.4788243_13.4444784,08100415
52.5039547_13.3306362,04501042
52.4818183_13.3798649,07400720
52.4984717_13.3538283,07100102
52.5130534_13.3200138,04300622
52.4968299_13.1555099,05400942
52.4959199_13.3733975,02200207
52.4887605_13.4233995,02200213
52.5017038_13.4194007,02300314
52.546648_13.3626109,01401043
52.5474409_13.3638833,01401043
52.5482802_13.3625576,01401043
52.551765_13.3657509,01401049
52.5520232_13.3666409,01401049
52.5520042_13.3661306,01401049
52.5475145_13.3586494,01401048
52.4886291_13.4011481,02200211
52.4927363_13.3532929,07100204
52.4975935_13.4288505,02300417
52.4543187_13.3287243,06100208
52.4124787_13.5721499,09301024
52.4977522_13.3693839,02200207
52.5373431_13.2031601,05100316
52.5116533_13.4526184,02500833
52.5119055_13.452735,02500833
52.5121329_13.4538222,02500833
52.5121179_13.4538889,02500833
52.4903256_13.4240468,08100311
52.4839515_13.435064,08100314
52.4842273_13.4345045,08100314
52.4849761_13.3292122,04501150
52.5189879_13.3925988,01100206
52.5012925_13.3307086,04501042
52.5055383_13.3214359,04300624
52.5130194_13.3973586,01100207
52.5060617_13.3149028,04300624
52.4598243_13.3582387,07400822
52.546475_13.4335178,03601245
52.5215627_13.4469191,02400522
52.441269_13.687283,09501838
52.496275_13.2935112,04500938
52.4946846_13.4156477,02200213
52.5064511_13.3437959,01100102
52.437341_13.2334557,06400839
52.4758569_13.3402464,07300517
52.4721187_13.3350396,07300517
52.4026799_13.5258814,09300922
52.5415936_13.3506764,01401046
52.6070436_13.31843,12500928
52.5265876_13.4085992,01100310
52.5282247_13.29746,04300517
52.5102963_13.4581081,02500833
52.509038_13.4592702,02500834
52.5099931_13.2735201,04200310
52.501168_13.4211245,02300314
52.4849551_13.3200649,04501146
52.485966_13.3637287,07200414
52.485329_13.3613164,07200413
52.5005854_13.4230002,02300314
52.502968_13.3009576,04500936
52.5054853_13.2970665,04300416
52.5057082_13.2992682,04300416
52.4730163_13.4253955,08100103
52.4788366_13.3325366,04501153
52.473589_13.4233614,08100103
52.4966705_13.3711719,02200207
52.5333997_13.4153768,03701556
52.4803102_13.4249827,08100102
52.4773934_13.4236539,08100102
52.492394_13.4266994,08100310
52.5016056_13.3211244,04501041
52.4861043_13.4307767,08100312
52.4866514_13.4305142,08100311
52.5331589_13.4286271,03701659
52.4926043_13.4220394,02200213
52.4931566_13.4339937,02300418
52.5394405_13.3565383,01401046
52.5408872_13.357451,01401046
52.4666283_13.4896876,09100304
52.4873533_13.3872353,02200211
52.4891195_13.39017,02200211
52.4897974_13.3879172,02200211
52.4881298_13.3917754,02200211
52.4884663_13.3972032,02200211
52.4900967_13.3884093,02200211
52.4900418_13.3887714,02200211
52.4911669_13.3873422,02200211
52.490789_13.3871797,02200211
52.4904706_13.3870665,02200211
52.4896112_13.3915288,02200211
52.5144179_13.321606,04300622
52.5071262_13.302521,04300623
52.5069383_13.3035027,04300623
52.5023302_13.3382153,04501042
52.5110576_13.3239916,04300622
52.5118067_13.3248383,04300622
52.5119925_13.2010234,05200634
52.5118224_13.288499,04300414
52.5035933_13.3195451,04501041
52.409948_13.403437,07601442
52.5076388_13.3091999,04300623
52.5065804_13.3057457,04300623
52.4732365_13.4406406,08100208
52.5037732_13.4090016,02100104
52.532458_13.4096059,03701554
52.4946637_13.3566501,07100103
52.4937361_13.3817731,02200208
52.5656023_13.4077074,03400723
52.4625102_13.3149214,06100102
52.6247759_13.5017712,03100103
52.4481113_13.6246639,09501737
52.5609121_13.4290391,03300516
52.5077563_13.4537124,02500834
52.4933818_13.4382967,02300418
52.4897851_13.3957876,02200211
52.5021268_13.3457005,07100101
52.5003754_13.3511239,07100102
52.4974665_13.2912767,04500937
52.5402263_13.4125482,03701555
52.5071039_13.4686605,02500832
52.4231349_13.4749346,08301037
52.5219398_13.4031631,01100310
52.4477613_13.2809256,06400843
52.5128261_13.4111961,01100312
52.5537509_13.3916108,01300733
52.5100341_13.4583681,02500833
52.5010678_13.4204778,02300314
52.4294768_13.4553755,08300934
52.5148559_13.4540863,02500830
52.4898978_13.4246172,08100311
52.4933909_13.3867428,02200208
52.5086094_13.4620939,02500833
52.5160502_13.2981003,04300414
52.5312173_13.4124939,03701556
52.5098242_13.255277,04200205
52.5289921_13.3974614,01100309
52.4876481_13.3737245,07200414
52.5300891_13.4018041,01100416
52.5641045_13.3930733,01300732
52.5293019_13.4705843,11300617
52.5129884_13.2896415,04300414
52.486663_13.431051,08100312
52.5267285_13.4076235,01100309
52.5255231_13.4037406,01100309
52.52867_13.3192881,01200517
52.5244692_13.3689344,01200628
52.4790539_13.4387942,08100415
52.4684303_13.4295399,08100104
52.5029636_13.4692139,02500835
52.4562151_13.6250668,09501737
52.5048459_13.3570157,01100103
52.4646563_13.3858412,07400927
52.4655683_13.3846894,07400824
52.4633342_13.3444078,07300619
52.59681_13.346672,12601236
52.528253_13.337775,01200520
52.4769416_13.4198418,08100102
52.5387319_13.2055861,05100316
52.5125555_13.4583684,02500833
52.5363667_13.1809822,05200420
52.4857761_13.3347549,04501153
52.613738_13.4703802,03300412
52.4838674_13.4475129,08100419
52.4879074_13.394234,02200211
52.5290523_13.3933697,01100415
52.5044207_13.3075748,04501040
52.5642947_13.3261961,12200309
52.5004144_13.4271747,02300315
52.478905_13.4380239,08100416
52.4810938_13.4265305,08100206
52.5894704_13.2814308,12200515
52.4877729_13.4287633,08100311
52.5059431_13.4662755,02500834
52.5263085_13.4034368,01100309
52.5700973_13.5369257,11100102
52.5444044_13.3579215,01401047
52.546906_13.417571,03601346
52.4936763_13.4271241,08100310
52.5668897_13.3630253,12100102
52.5709532_13.360916,12100103
52.4512645_13.3373906,06100208
52.4892671_13.4084215,02200212
52.4927967_13.3695214,07100206
52.496401_13.511284,11401136
52.5000865_13.3060674,04500936
52.4550905_13.5768641,09501939
52.4773317_13.4230613,08100102
52.5134592_13.2932741,04300413
52.5020847_13.431415,02300315
52.5378357_13.603396,10200421
52.5291604_13.3957945,01100415
52.491379_13.4139775,02200212
52.5106062_13.322831,04300624
52.5484392_13.4594412,03500936
52.4515839_13.2703028,06400842
52.5331601_13.4149232,03701556
52.5371041_13.420774,03701555
52.4157748_13.5781158,09301126
52.5449083_13.5495374,10100210
52.4908416_13.4010258,02200210
52.4592426_13.3837179,07400825
52.5010038_13.391636,02100102
52.4108082_13.4029351,07601442
52.4937829_13.3535448,07100204
52.5392245_13.3958231,01300834
52.5345909_13.4059197,01100416
52.5302359_13.4273788,03701660
52.4896704_13.3370125,07200307
52.4941796_13.3375423,07200307
52.4995131_13.4394071,02300419
52.4984724_13.4425063,02300419
52.4986235_13.4415686,02300419
52.4889466_13.4027232,02200211
52.5490597_13.3611113,01401048
52.5434345_13.3765877,01300836
52.5366234_13.4079042,03701554
52.499718_13.426963,02300315
52.5299249_13.4019341,01100416
52.5288123_13.4053958,01100309
52.4744754_13.5003064,09200510
52.5528659_13.4366208,03500934
52.5500787_13.4082194,03601141
52.5190669_13.5650282,10300732
52.543135_13.3634365,01401047
52.5432713_13.3641848,01401047
52.4604033_13.3706252,07400823
52.5419122_13.3563747,01401046
52.4854903_13.4293665,08100314
52.5265358_13.3776111,01100308
52.4711198_13.3352295,07300618
52.5123101_13.4908099,11300724
52.4923829_13.3870342,02200209
52.4927548_13.3982908,02200210
52.4973706_13.3809365,02200208
52.5243218_13.3497318,01200626
52.4716126_13.3361405,07300618
52.471628_13.335722,07300618
52.5029849_13.4206976,02300314
52.5140285_13.4758186,11300722
52.4631271_13.3236499,06100103
52.5227223_13.4096521,01100310
52.5014295_13.4417758,02300316
52.5106677_13.3305481,04300622
52.5026689_13.4223606,02300314
52.4942071_13.3536452,07100204
52.4917392_13.3267475,04501149
52.5138071_13.2788139,04200311
52.471258_13.3850948,07400720
52.4602687_13.3242827,06100102
52.4793487_13.4513117,08100418
52.4752259_13.4527548,08100417
52.4753503_13.4525221,08100417
52.5251658_13.4060933,01100309
52.5276447_13.4034299,01100309
52.5243115_13.408829,01100310
52.4898756_13.4082246,02200212
52.5095865_13.3232008,04300624
52.5485254_13.5060782,11200411
52.530919_13.406059,03701554
52.534641_13.405447,01100416
52.5373497_13.3970118,01100416
52.5208464_13.4057651,01100310
52.4785002_13.4419468,08100416
52.5429448_13.339221,01400938
52.5086641_13.4529114,02500834
52.520984_13.2771597,04200308
52.4967824_13.482013,11501238
52.49196_13.3510758,07100204
52.4900203_13.3535008,07100204
52.5123636_13.3279986,04300622
52.4989491_13.3622347,07100103
52.4948037_13.4155711,02200213
52.4713953_13.4294188,08100208
52.540199_13.40025,01300834
52.4767619_13.3263263,07300515
52.5031992_13.3348539,04501042
52.5014612_13.3253136,04501042
52.5007378_13.3251853,04501042
52.5324149_13.3979006,01100415
52.5068382_13.3282532,04300622
52.5425837_13.3439501,01400938
52.527267_13.3989126,01100309
52.5600506_13.4135936,03400829
52.4996576_13.3036768,04500936
52.5231308_13.4404411,02400521
52.5466528_13.4186419,03601347
52.5112106_13.291342,04300414
52.4759329_13.4262374,08100103
52.4737828_13.4490888,08100416
52.5896415_13.3090009,12500927
52.4205254_13.4921181,08401243
52.4940532_13.4378061,02300418
52.52446_13.4018019,01100309
52.4790196_13.3626214,07200413
52.484251_13.3615931,07200413
52.4854375_13.3616363,07200413
52.5107582_13.2898207,04300414
52.5058698_13.3183735,04300624
52.5058884_13.3182467,04300624
52.5009885_13.3127798,04501040
52.52183_13.3799778,01100308
52.5247545_13.4103867,01100310
52.4901952_13.402718,02200210
52.5133337_13.3043698,04300621
52.5063455_13.3097011,04300623
52.5089491_13.3057679,04300623
52.4956357_13.3608817,07100103
52.4933055_13.351924,07100204
52.486723_13.3551105,07200409
52.475629_13.42372,08100103
52.5158077_13.302583,04300621
52.53622_13.397832,01100416
52.4953926_13.349552,07100102
52.4954179_13.4202243,02200213
52.4889133_13.4109884,02200212
52.5213186_13.3848801,01100308
52.5014009_13.4160011,02300314
52.5494104_13.349232,01400942
52.5385998_13.4152714,03701555
52.5370225_13.419253,03701555
52.4960753_13.3283337,04501045
52.4974242_13.3204209,04501044
52.5378519_13.4238784,03701658
52.5054859_13.3201992,04300624
52.470354_13.4285249,08100104
52.5117003_13.3044118,04300621
52.4933019_13.3527206,07100204
52.4844331_13.18156,05400942
52.5390599_13.2701981,05300839
52.4596337_13.323011,06100102
52.4593596_13.32336,06100102
52.5342235_13.5394451,10100312
52.4740247_13.4473264,08100416
52.48647_13.4346547,08100312
52.5629228_13.3661021,12100101
52.462735_13.4833096,09100304
