id,points,inhabitants,_100k_inhabitants
01,54,397004,3.97004
02,16,292624,2.92624
03,5,427276,4.27276
04,22,343500,3.435
05,5,259277,2.59277
06,7,310044,3.10044
07,11,356959,3.56959
08,9,329488,3.29488
09,9,297236,2.97236
10,3,294091,2.94091
11,4,315548,3.15548
12,2,274098,2.74098
