id,points,inhabitants,_100k_inhabitants
10100311,1,2670,0.0267
10100312,8,16216,0.16216
10100314,1,6455,0.06455
10100315,1,8228,0.08228
10100316,9,3696,0.03696
10200418,1,7367,0.07367
10200525,4,5380,0.0538
10200627,1,3689,0.03689
10200628,5,6514,0.06514
10300732,2,7237,0.07237
10300733,7,5190,0.0519
10300734,1,10606,0.10606
10400835,1,7832,0.07832
10400940,2,5847,0.05847
10400941,2,9743,0.09743
11100101,3,3356,0.03356
11100102,1,3095,0.03095
11100203,2,9394,0.09394
11100307,2,11702,0.11702
11100308,3,9886,0.09886
11200411,2,6917,0.06917
11200512,1,3999,0.03999
11200513,1,10466,0.10466
11200514,8,16289,0.16289
11200515,5,5002,0.05002
11300617,2,4407,0.04407
11300620,2,11346,0.11346
11300721,3,6848,0.06848
11300722,7,10326,0.10326
11300725,5,10202,0.10202
11300826,5,10508,0.10508
11400928,2,2933,0.02933
11400929,6,16901,0.16901
11400930,2,4760,0.0476
11400931,2,7064,0.07064
11401032,2,6292,0.06292
11401033,4,6890,0.0689
11401034,5,3379,0.03379
11401135,20,11011,0.11011
11401136,21,8336,0.08336
11401137,7,9004,0.09004
11501238,3,4899,0.04899
11501339,4,10574,0.10574
11501340,6,11246,0.11246
11501341,3,10103,0.10103
12100102,1,9980,0.0998
12100103,8,7592,0.07592
12100204,2,9554,0.09554
12100205,8,13988,0.13988
12100206,1,4780,0.0478
12200307,1,2804,0.02804
12200309,4,11286,0.11286
12200310,1,8284,0.08284
12200412,1,6518,0.06518
12200413,5,8103,0.08103
12200414,1,5440,0.0544
12200515,2,11322,0.11322
12400616,2,6113,0.06113
12400617,1,6704,0.06704
12400619,2,7726,0.07726
12400720,1,8480,0.0848
12400723,1,8090,0.0809
12500824,1,9681,0.09681
12500825,4,7079,0.07079
12500926,3,5181,0.05181
12500928,1,5158,0.05158
12500929,5,5104,0.05104
12500930,7,9873,0.09873
12601031,2,3333,0.03333
12601032,1,6250,0.0625
12601133,12,11448,0.11448
12601134,6,16006,0.16006
12601235,1,10610,0.1061
12601236,1,3190,0.0319
