id,points,inhabitants,_100k_inhabitants
01,44,397004,3.97004
02,22,292624,2.92624
03,5,427276,4.27276
04,30,343500,3.435
05,7,259277,2.59277
06,9,310044,3.10044
07,19,356959,3.56959
08,16,329488,3.29488
10,9,294091,2.94091
11,4,315548,3.15548
12,13,274098,2.74098
