id,points,inhabitants,_100k_inhabitants
01,437,397004,3.97004
02,347,292624,2.92624
03,214,427276,4.27276
04,236,343500,3.435
05,110,259277,2.59277
06,127,310044,3.10044
07,240,356959,3.56959
08,229,329488,3.29488
09,155,297236,2.97236
10,82,294091,2.94091
11,125,315548,3.15548
12,101,274098,2.74098
