id,points,inhabitants,_100k_inhabitants
07400825,4,7213,0.07213
07400927,6,11415,0.11415
07400928,1,3965,0.03965
07501029,1,8544,0.08544
07501030,1,8753,0.08753
07501031,2,9124,0.09124
07501032,3,6284,0.06284
07501133,4,8254,0.08254
07501134,1,10548,0.10548
07601236,1,10335,0.10335
07601237,1,4785,0.04785
07601339,1,5721,0.05721
07601340,1,6416,0.06416
07601341,1,2225,0.02225
07601442,1,10408,0.10408
07601443,1,10849,0.10849
07601544,4,9262,0.09262
07601545,1,8570,0.0857
08100101,3,4626,0.04626
08100102,2,8181,0.08181
08100103,1,7205,0.07205
08100105,1,6338,0.06338
08100206,10,9350,0.0935
08100207,4,7442,0.07442
08100208,4,11955,0.11955
08100209,6,8834,0.08834
08100310,4,7560,0.0756
08100311,3,7076,0.07076
08100312,2,11499,0.11499
08100314,3,7930,0.0793
08100415,4,6388,0.06388
08100416,4,6577,0.06577
08100418,1,9193,0.09193
08100419,2,7192,0.07192
08100520,2,5737,0.05737
08100521,1,9457,0.09457
08200623,2,6692,0.06692
08200624,1,8988,0.08988
08200727,2,8115,0.08115
08200729,2,1869,0.01869
08200730,1,3373,0.03373
08200831,1,8275,0.08275
08200832,2,12116,0.12116
08200833,1,9255,0.09255
08300934,4,12623,0.12623
08301037,2,11049,0.11049
08401139,2,4092,0.04092
08401243,2,10078,0.10078
08401245,1,3720,0.0372
09100101,4,13453,0.13453
09100202,1,4280,0.0428
09100203,1,7473,0.07473
09100304,2,12007,0.12007
09100408,1,8870,0.0887
09100409,1,4096,0.04096
09200510,1,8024,0.08024
09200511,1,13207,0.13207
09200613,2,10704,0.10704
09200715,2,4259,0.04259
09200716,2,8373,0.08373
09200717,1,9785,0.09785
09200818,1,4330,0.0433
09300923,1,9100,0.091
09301024,4,3776,0.03776
09301025,1,11919,0.11919
09301228,1,2635,0.02635
09401329,1,11009,0.11009
09401431,1,5992,0.05992
09501736,1,4677,0.04677
09501737,3,14359,0.14359
09501838,2,11138,0.11138
09501939,4,6829,0.06829
09501941,1,2937,0.02937
09502043,1,9147,0.09147
10100103,2,8110,0.0811
10100104,1,7521,0.07521
10100206,2,11809,0.11809
10100207,1,8320,0.0832
10100208,2,10330,0.1033
10100210,3,10868,0.10868
10100311,1,2670,0.0267
10100312,5,16216,0.16216
10100314,2,6455,0.06455
