id,points,inhabitants,_100k_inhabitants
06200421,11,8417,0.08417
06200422,7,7009,0.07009
06300524,4,5624,0.05624
06300526,7,3350,0.0335
06300527,2,8541,0.08541
06300629,9,6988,0.06988
06300630,7,5667,0.05667
06300631,3,2881,0.02881
06300632,3,13695,0.13695
06300633,22,11955,0.11955
06300634,4,8285,0.08285
06400735,3,10188,0.10188
06400736,1,5139,0.05139
06400737,2,11337,0.11337
06400838,1,7341,0.07341
06400839,3,5370,0.0537
06400840,1,7080,0.0708
06400841,6,6191,0.06191
06400842,4,4773,0.04773
06400843,7,4690,0.0469
06400844,10,7263,0.07263
07100101,23,9794,0.09794
07100102,13,8696,0.08696
07100103,12,7897,0.07897
07100204,19,10425,0.10425
07100205,14,5177,0.05177
07100206,10,8355,0.08355
07200307,19,10549,0.10549
07200308,25,10698,0.10698
07200409,31,9300,0.093
07200410,9,5538,0.05538
07200411,10,2741,0.02741
07200412,9,2611,0.02611
07200413,15,7708,0.07708
07200414,6,3778,0.03778
07300515,16,6961,0.06961
07300516,21,8896,0.08896
07300517,21,10082,0.10082
07300618,26,9243,0.09243
07300619,18,12219,0.12219
07400720,13,11668,0.11668
07400721,13,7639,0.07639
07400822,11,3291,0.03291
07400823,3,9690,0.0969
07400824,6,7387,0.07387
07400825,7,7213,0.07213
07400826,4,5110,0.0511
07400927,40,11415,0.11415
07400928,3,3965,0.03965
07501029,11,8544,0.08544
07501030,5,8753,0.08753
07501031,1,9124,0.09124
07501133,15,8254,0.08254
07501134,1,10548,0.10548
07501135,1,2257,0.02257
07601236,3,10335,0.10335
07601237,1,4785,0.04785
07601238,2,2877,0.02877
07601340,1,6416,0.06416
07601341,12,2225,0.02225
07601442,2,10408,0.10408
07601443,1,10849,0.10849
07601544,8,9262,0.09262
07601545,1,8570,0.0857
07601546,3,6977,0.06977
07601547,2,3828,0.03828
07601548,1,2896,0.02896
08100101,5,4626,0.04626
08100102,11,8181,0.08181
08100103,9,7205,0.07205
08100104,9,6699,0.06699
08100105,3,6338,0.06338
08100206,23,9350,0.0935
08100207,14,7442,0.07442
08100208,10,11955,0.11955
08100209,8,8834,0.08834
08100310,4,7560,0.0756
08100311,8,7076,0.07076
08100312,5,11499,0.11499
08100313,1,3740,0.0374
08100314,11,7930,0.0793
08100415,18,6388,0.06388
08100416,13,6577,0.06577
08100417,11,9569,0.09569
08100418,4,9193,0.09193
08100419,3,7192,0.07192
08100520,2,5737,0.05737
08100521,22,9457,0.09457
08200622,2,5860,0.0586
08200623,4,6692,0.06692
08200624,8,8988,0.08988
08200725,1,2524,0.02524
08200726,7,6109,0.06109
08200727,3,8115,0.08115
08200728,2,1206,0.01206
08200729,5,1869,0.01869
08200730,3,3373,0.03373
08200831,1,8275,0.08275
08200832,1,12116,0.12116
08200833,3,9255,0.09255
08300934,1,12623,0.12623
08300935,1,7611,0.07611
08301037,5,11049,0.11049
08401139,4,4092,0.04092
08401140,1,2670,0.0267
08401241,5,8319,0.08319
08401242,3,6893,0.06893
08401243,7,10078,0.10078
08401245,1,3720,0.0372
08401246,1,7840,0.0784
09100101,47,13453,0.13453
09100202,2,4280,0.0428
09100304,7,12007,0.12007
09100306,1,3059,0.03059
09100407,2,8670,0.0867
09100408,4,8870,0.0887
09100409,11,4096,0.04096
09200510,5,8024,0.08024
09200511,17,13207,0.13207
09200512,4,4433,0.04433
09200613,10,10704,0.10704
09200614,1,3804,0.03804
09200715,57,4259,0.04259
09200716,13,8373,0.08373
09200717,10,9785,0.09785
09200818,2,4330,0.0433
09200819,8,8588,0.08588
09300920,2,13253,0.13253
09300922,1,6013,0.06013
09301024,2,3776,0.03776
09301025,33,11919,0.11919
09301126,3,8376,0.08376
09301227,1,1852,0.01852
09301228,2,2635,0.02635
09401329,6,11009,0.11009
09401534,9,7494,0.07494
09401635,2,7059,0.07059
09501736,1,4677,0.04677
09501737,9,14359,0.14359
09501838,4,11138,0.11138
09501939,11,6829,0.06829
09501940,2,2759,0.02759
09502042,1,4315,0.04315
09502043,11,9147,0.09147
10100102,1,3680,0.0368
10100103,1,8110,0.0811
10100205,10,1221,0.01221
10100208,1,10330,0.1033
10100209,1,9642,0.09642
10100210,1,10868,0.10868
10100311,8,2670,0.0267
10100312,4,16216,0.16216
10100313,1,4981,0.04981
10100316,6,3696,0.03696
10200417,2,8063,0.08063
10200418,1,7367,0.07367
10200420,2,9010,0.0901
10200421,9,1757,0.01757
10200422,1,7368,0.07368
10200423,5,6138,0.06138
10200524,1,11814,0.11814
10200525,3,5380,0.0538
10200526,3,6241,0.06241
10200629,17,9187,0.09187
10300731,3,7926,0.07926
10300732,8,7237,0.07237
10300733,3,5190,0.0519
10300734,3,10606,0.10606
10400835,8,7832,0.07832
10400836,12,3981,0.03981
10400837,24,7870,0.0787
10400938,2,10234,0.10234
10400939,13,4529,0.04529
10400940,1,5847,0.05847
10400941,4,9743,0.09743
11100101,5,3356,0.03356
11100204,5,7463,0.07463
11100205,2,6304,0.06304
11100206,3,7807,0.07807
11100307,4,11702,0.11702
11200410,1,10413,0.10413
11200411,5,6917,0.06917
11200512,1,3999,0.03999
11200514,3,16289,0.16289
11200515,2,5002,0.05002
11300616,4,5992,0.05992
11300617,1,4407,0.04407
11300618,7,3850,0.0385
11300619,2,8889,0.08889
11300620,5,11346,0.11346
11300721,13,6848,0.06848
11300722,19,10326,0.10326
11300723,2,2581,0.02581
11300724,6,4372,0.04372
11300725,6,10202,0.10202
11300826,5,10508,0.10508
11400927,6,4173,0.04173
11400929,15,16901,0.16901
11400930,1,4760,0.0476
11400931,8,7064,0.07064
11401033,2,6890,0.0689
11401034,5,3379,0.03379
11401135,3,11011,0.11011
11401136,4,8336,0.08336
11401137,2,9004,0.09004
11501238,17,4899,0.04899
11501339,11,10574,0.10574
11501340,6,11246,0.11246
11501341,6,10103,0.10103
12100101,16,11188,0.11188
12100102,16,9980,0.0998
12100103,8,7592,0.07592
12100204,11,9554,0.09554
12100205,23,13988,0.13988
12200307,1,2804,0.02804
12200308,1,5868,0.05868
12200309,7,11286,0.11286
12200310,2,8284,0.08284
12200411,3,294,0.00294
12200412,11,6518,0.06518
12200413,2,8103,0.08103
12200414,2,5440,0.0544
12200515,14,11322,0.11322
12400617,1,6704,0.06704
12400618,1,3789,0.03789
12400619,1,7726,0.07726
12400720,10,8480,0.0848
12400721,15,7891,0.07891
12400722,3,8517,0.08517
12400723,6,8090,0.0809
12500824,1,9681,0.09681
12500825,23,7079,0.07079
12500926,6,5181,0.05181
12500927,7,6874,0.06874
12500928,1,5158,0.05158
12500929,3,5104,0.05104
12500930,2,9873,0.09873
12601031,11,3333,0.03333
12601032,2,6250,0.0625
12601133,3,11448,0.11448
12601134,8,16006,0.16006
