id,points,inhabitants,_100k_inhabitants
01,36,397004,3.97004
02,28,292624,2.92624
03,17,427276,4.27276
04,21,343500,3.435
05,2,259277,2.59277
06,5,310044,3.10044
07,11,356959,3.56959
08,8,329488,3.29488
09,5,297236,2.97236
10,1,294091,2.94091
11,3,315548,3.15548
12,2,274098,2.74098
