id,points,inhabitants,_100k_inhabitants
11200411,2,6917,0.06917
11200513,1,10466,0.10466
11200514,2,16289,0.16289
11300616,1,5992,0.05992
11300617,2,4407,0.04407
11300618,2,3850,0.0385
11300620,1,11346,0.11346
11300722,1,10326,0.10326
11300724,1,4372,0.04372
11300725,3,10202,0.10202
11300826,1,10508,0.10508
11400928,1,2933,0.02933
11400929,2,16901,0.16901
11400930,1,4760,0.0476
11401032,1,6292,0.06292
11401033,1,6890,0.0689
11401135,1,11011,0.11011
11401136,2,8336,0.08336
11401137,3,9004,0.09004
11501340,2,11246,0.11246
11501341,1,10103,0.10103
12100101,1,11188,0.11188
12100102,1,9980,0.0998
12100103,3,7592,0.07592
12100204,3,9554,0.09554
12100205,2,13988,0.13988
12200307,1,2804,0.02804
12200309,4,11286,0.11286
12200413,1,8103,0.08103
12200515,6,11322,0.11322
12400616,1,6113,0.06113
12400617,1,6704,0.06704
12400619,1,7726,0.07726
12400720,2,8480,0.0848
12400721,1,7891,0.07891
12400722,1,8517,0.08517
12400723,2,8090,0.0809
12500825,1,7079,0.07079
12500926,3,5181,0.05181
12500928,2,5158,0.05158
12601032,2,6250,0.0625
12601134,3,16006,0.16006
