id,points,inhabitants,_100k_inhabitants
01,4,397004,3.97004
02,4,292624,2.92624
03,3,427276,4.27276
04,3,343500,3.435
05,1,259277,2.59277
06,1,310044,3.10044
07,1,356959,3.56959
08,1,329488,3.29488
09,1,297236,2.97236
10,1,294091,2.94091
11,2,315548,3.15548
12,2,274098,2.74098
