id,points,inhabitants,_100k_inhabitants
09200613,13,10704,0.10704
09200715,13,4259,0.04259
09200716,5,8373,0.08373
09200717,1,9785,0.09785
09200819,6,8588,0.08588
09300920,3,13253,0.13253
09300921,1,2878,0.02878
09300922,3,6013,0.06013
09301024,4,3776,0.03776
09301025,1,11919,0.11919
09301126,3,8376,0.08376
09301228,1,2635,0.02635
09401329,2,11009,0.11009
09401431,3,5992,0.05992
09401433,2,4478,0.04478
09401534,5,7494,0.07494
09401635,2,7059,0.07059
09501737,4,14359,0.14359
09501838,2,11138,0.11138
09501939,18,6829,0.06829
09501941,3,2937,0.02937
09502043,1,9147,0.09147
10100102,1,3680,0.0368
10100103,5,8110,0.0811
10100104,1,7521,0.07521
10100205,2,1221,0.01221
10100206,2,11809,0.11809
10100207,1,8320,0.0832
10100208,2,10330,0.1033
10100209,2,9642,0.09642
10100210,5,10868,0.10868
10100311,4,2670,0.0267
10100312,4,16216,0.16216
10100314,3,6455,0.06455
10100316,5,3696,0.03696
10200417,2,8063,0.08063
10200418,1,7367,0.07367
10200421,5,1757,0.01757
10200423,1,6138,0.06138
10200524,5,11814,0.11814
10200525,1,5380,0.0538
10200526,3,6241,0.06241
10200628,1,6514,0.06514
10200629,6,9187,0.09187
10300731,3,7926,0.07926
10300733,3,5190,0.0519
10300734,1,10606,0.10606
10400835,2,7832,0.07832
10400836,2,3981,0.03981
10400938,6,10234,0.10234
10400939,2,4529,0.04529
10400940,1,5847,0.05847
11100204,1,7463,0.07463
11100205,2,6304,0.06304
11100206,7,7807,0.07807
11100307,9,11702,0.11702
11100308,6,9886,0.09886
11100309,1,6569,0.06569
11200410,2,10413,0.10413
11200411,5,6917,0.06917
11200512,2,3999,0.03999
11200513,8,10466,0.10466
11200514,6,16289,0.16289
11300616,1,5992,0.05992
11300617,4,4407,0.04407
11300618,1,3850,0.0385
11300619,1,8889,0.08889
11300620,2,11346,0.11346
11300721,3,6848,0.06848
11300722,5,10326,0.10326
11300724,4,4372,0.04372
11300725,10,10202,0.10202
11300826,4,10508,0.10508
11400927,5,4173,0.04173
11400928,2,2933,0.02933
11400929,14,16901,0.16901
11400931,3,7064,0.07064
11401032,1,6292,0.06292
11401033,2,6890,0.0689
11401034,2,3379,0.03379
11401135,3,11011,0.11011
11401136,2,8336,0.08336
11401137,3,9004,0.09004
11501238,1,4899,0.04899
11501339,1,10574,0.10574
11501341,2,10103,0.10103
12100101,4,11188,0.11188
12100102,5,9980,0.0998
12100103,2,7592,0.07592
12100204,2,9554,0.09554
12100205,7,13988,0.13988
12200307,3,2804,0.02804
12200308,2,5868,0.05868
12200309,8,11286,0.11286
12200310,3,8284,0.08284
12200411,1,294,0.00294
12200412,3,6518,0.06518
12200515,17,11322,0.11322
12400616,1,6113,0.06113
12400617,2,6704,0.06704
12400619,3,7726,0.07726
12400720,1,8480,0.0848
12400722,3,8517,0.08517
12400723,2,8090,0.0809
12500824,3,9681,0.09681
12500825,2,7079,0.07079
12500926,4,5181,0.05181
12500927,5,6874,0.06874
12500928,1,5158,0.05158
12500929,2,5104,0.05104
12500930,1,9873,0.09873
12601031,1,3333,0.03333
12601032,2,6250,0.0625
12601133,1,11448,0.11448
12601134,6,16006,0.16006
12601235,1,10610,0.1061
12601236,3,3190,0.0319
