id,points,inhabitants,_100k_inhabitants
01,63,397004,3.97004
02,61,292624,2.92624
03,121,427276,4.27276
04,32,343500,3.435
05,118,259277,2.59277
06,43,310044,3.10044
07,56,356959,3.56959
08,58,329488,3.29488
09,59,297236,2.97236
10,50,294091,2.94091
11,139,315548,3.15548
12,86,274098,2.74098
