id,points,inhabitants,_100k_inhabitants
01,22,397004,3.97004
02,26,292624,2.92624
03,16,427276,4.27276
04,18,343500,3.435
05,8,259277,2.59277
06,7,310044,3.10044
07,15,356959,3.56959
08,10,329488,3.29488
09,7,297236,2.97236
10,2,294091,2.94091
11,5,315548,3.15548
12,7,274098,2.74098
