id,points,inhabitants,_100k_inhabitants
01,35,397004,3.97004
02,35,292624,2.92624
03,4,427276,4.27276
04,16,343500,3.435
05,1,259277,2.59277
07,5,356959,3.56959
08,9,329488,3.29488
09,5,297236,2.97236
11,3,315548,3.15548
12,2,274098,2.74098
