id,points,inhabitants,_100k_inhabitants
01,36,397004,3.97004
02,15,292624,2.92624
03,19,427276,4.27276
04,19,343500,3.435
05,14,259277,2.59277
06,10,310044,3.10044
07,20,356959,3.56959
08,22,329488,3.29488
09,9,297236,2.97236
10,6,294091,2.94091
11,4,315548,3.15548
12,16,274098,2.74098
