id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined,inhabitants_percentage,inhabitants_from_european_union_percentage,inhabitants_from_france_percentage,inhabitants_from_greece_percentage,inhabitants_from_italy_percentage,inhabitants_from_austria_percentage,inhabitants_from_spain_percentage,inhabitants_from_poland_percentage,inhabitants_from_bulgaria_percentage,inhabitants_from_rumania_percentage,inhabitants_from_croatia_percentage,inhabitants_from_united_kingdom_percentage,inhabitants_from_former_yugoslavia_percentage,inhabitants_from_bosnia_herzegovina_percentage,inhabitants_from_serbia_percentage,inhabitants_from_former_soviet_union_percentage,inhabitants_from_russia_percentage,inhabitants_from_ukraine_percentage,inhabitants_from_kazakhstan_percentage,inhabitants_from_islamic_countries_percentage,inhabitants_from_turkey_percentage,inhabitants_from_iran_percentage,inhabitants_from_arabic_countries_percentage,inhabitants_from_lebanon_percentage,inhabitants_from_syria_percentage,inhabitants_from_vietnam_percentage,inhabitants_from_united_states_percentage,inhabitants_from_undefined_percentage
0450,56235,15358,1432,986,1962,845,882,3417,769,1106,910,1141,3201,491,1020,10400,3304,4258,334,12991,3772,1525,5024,596,1618,594,1950,2695,100.0,27.310393882813194,2.5464568329332264,1.7533564506090515,3.488930381435049,1.5026229216680005,1.5684182448652975,6.076287009869299,1.3674757713167955,1.9667466880056903,1.6182093002578466,2.0289855072463765,5.692184582555348,0.873121721347915,1.8138170178714323,18.493820574375388,5.875344536320797,7.571796923624078,0.5939361607539788,23.101271450164486,6.70756646216769,2.711834266915622,8.933937939005956,1.0598381790699742,2.8772117008980174,1.0562816751133635,3.4675913576953854,4.792389081532853
0510,55748,12822,233,367,781,247,253,5144,1931,1588,809,407,4596,1151,1493,9417,2726,3709,1275,22771,7850,1115,7916,1128,3071,612,239,3176,100.0,22.999928248547032,0.41795221353232404,0.6583195809715147,1.4009471191791634,0.4430652220707469,0.4538279400157853,9.227236851546245,3.463801391978188,2.8485326827868267,1.4511731362560092,0.7300710339384372,8.244241945899404,2.064648059123197,2.678122981990385,16.892085814737747,4.889861519695774,6.653153476357897,2.2870775633206573,40.84630838774485,14.081222644758556,2.000071751452967,14.199612542153977,2.023390973667217,5.5087178015354805,1.0977972303939154,0.42871493147736245,5.697065365573653
0520,40040,9734,187,339,570,234,233,3966,1611,1048,501,358,3505,773,1293,6152,1793,2354,857,16252,4786,933,6490,709,2915,569,227,1919,100.0,24.31068931068931,0.46703296703296704,0.8466533466533467,1.4235764235764237,0.5844155844155844,0.5819180819180819,9.905094905094906,4.023476523476523,2.617382617382617,1.2512487512487511,0.8941058941058941,8.753746253746254,1.9305694305694305,3.2292707292707292,15.364635364635365,4.478021978021978,5.879120879120879,2.14035964035964,40.58941058941059,11.953046953046954,2.33016983016983,16.208791208791208,1.7707292707292706,7.280219780219781,1.421078921078921,0.5669330669330669,4.792707292707292
0530,18304,4471,79,176,257,85,104,2338,373,330,301,110,1425,214,463,2374,729,991,280,7028,2994,418,2317,453,741,214,93,1715,100.0,24.426354895104897,0.4315996503496503,0.9615384615384616,1.4040646853146854,0.4643793706293706,0.5681818181818182,12.773164335664337,2.037805944055944,1.8028846153846152,1.6444493006993008,0.6009615384615385,7.785183566433567,1.1691433566433567,2.5295017482517483,12.969842657342657,3.9827360139860137,5.4141171328671325,1.5297202797202798,38.39597902097902,16.35708041958042,2.283653846153846,12.658435314685315,2.4748688811188813,4.048295454545454,1.1691433566433567,0.5080856643356643,9.369536713286713
0540,4328,1286,46,34,92,99,66,509,48,64,67,158,176,19,37,715,252,262,55,1048,371,171,268,37,72,42,91,249,100.0,29.713493530499075,1.0628465804066543,0.7855822550831794,2.1256931608133085,2.2874306839186693,1.5249537892791127,11.760628465804066,1.1090573012939002,1.478743068391867,1.5480591497227356,3.6506469500924212,4.066543438077634,0.4390018484288355,0.8548983364140481,16.52033271719039,5.822550831792976,6.053604436229206,1.2707948243992606,24.214417744916823,8.572088724584104,3.9510166358595193,6.1922365988909425,0.8548983364140481,1.6635859519408502,0.9704251386321626,2.102587800369686,5.7532347504621075
0610,28463,8500,517,632,899,375,322,2582,452,510,772,443,2471,502,624,3811,1103,1668,173,7127,2711,818,2403,358,706,289,756,1642,100.0,29.863331342444578,1.8163932122404525,2.220426518638232,3.1584864561009027,1.3174999121666726,1.1312932579137827,9.071426061904928,1.5880265607982293,1.7917998805466746,2.71229315251379,1.5564065629062291,8.681446087903593,1.7636932157537855,2.192319853845343,13.389312440712503,3.875206408319573,5.860239609317359,0.6078066261462249,25.039524997365,9.524646031690265,2.8739064750729018,8.442539437164037,1.2577732494817835,2.4804131679724555,1.0153532656431157,2.656079822928012,5.76889294874047
0620,28101,7587,242,533,536,320,217,3364,385,486,527,291,2069,431,586,3698,1118,1473,288,9361,3125,742,3404,560,1192,316,744,1560,100.0,26.999039180100354,0.861179317462012,1.8967296537489768,1.907405430411729,1.1387495106935697,0.7722145119390769,11.97110423116615,1.370058005053201,1.729475819365859,1.8753781004234724,1.035550336286965,7.362727305078111,1.5337532472154016,2.0853350414575993,13.159674032952564,3.9785061029856585,5.241806341411338,1.0248745596242126,33.31198178000783,11.120600690366892,2.6404754279207148,12.113447920002846,1.9928116437137469,4.241841927333547,1.1245151418099,2.647592612362549,5.551403864631152
0630,26129,7280,509,586,763,452,368,2023,363,476,482,558,1544,280,440,3406,1027,1348,242,6975,1821,937,2466,202,1032,223,1419,1220,100.0,27.861762792299743,1.9480270963297484,2.2427188181713804,2.9201270618852617,1.7298786788625664,1.408396800489877,7.742355237475603,1.3892609743962647,1.8217306441119063,1.8446936354242414,2.1355581920471507,5.9091430977075285,1.0716062612422979,1.6839526962378966,13.035324734968809,3.9304986796279993,5.159018714837919,0.9261739829308431,26.694477400589385,6.969267863293658,3.5860538099429755,9.437789429369666,0.7730873741819434,3.9496345057216122,0.8534578437751158,5.430747445367216,4.669141566841441
0640,20025,5499,539,254,472,548,312,1365,173,290,154,665,725,110,261,3212,982,1294,117,4141,973,767,1239,112,403,197,1597,683,100.0,27.460674157303373,2.6916354556803994,1.268414481897628,2.3570536828963795,2.7365792759051186,1.5580524344569289,6.8164794007490634,0.8639200998751561,1.4481897627965044,0.7690387016229713,3.320848938826467,3.620474406991261,0.5493133583021224,1.303370786516854,16.039950062421973,4.903870162297128,6.461922596754058,0.5842696629213483,20.679151061173535,4.85892634207241,3.8302122347066168,6.187265917602996,0.5593008739076154,2.0124843945068664,0.9837702871410737,7.975031210986268,3.4107365792759055
0710,27259,6738,689,463,1074,326,389,1250,397,464,317,552,1426,330,438,3789,1138,1607,143,9030,4544,435,2803,653,874,213,764,1705,100.0,24.718441615613195,2.5276055614659376,1.6985215891998973,3.939983124839502,1.1959352874280054,1.4270516159800433,4.585641439524561,1.4563997211930004,1.702190102351517,1.1629186690634286,2.0250192596940457,5.231299754209619,1.2106093400344842,1.6068087604094061,13.89999633148685,4.17476796654316,5.895300634652775,0.5245973806816098,33.126673759125424,16.669723760959684,1.5958032209545472,10.282842363989875,2.3955390880076304,3.206280494515573,0.7813933012949852,2.8027440478374115,6.254814923511501
0720,23507,6684,790,455,949,394,413,1181,353,438,457,586,1408,234,394,2232,693,898,95,7036,3581,406,2065,496,511,182,867,1585,100.0,28.43408346449994,3.360701067767048,1.935593652954439,4.037095333304973,1.6760964818990087,1.7569234696047986,5.024035393712511,1.5016803505338836,1.86327476921768,1.9441017569234695,2.492874462925937,5.989705194197473,0.9954481643765686,1.6760964818990087,9.49504402943804,2.9480580252690687,3.8201386820946954,0.40413493852894883,29.931509763049302,15.233760156549113,1.7271451057131917,8.784617348023993,2.110009784319564,2.173820564087293,0.7742374611817757,3.6882630705747226,6.7426723954566725
0730,18040,4989,486,244,619,279,304,1213,241,376,343,362,1022,177,267,1719,573,684,61,5218,2527,406,1465,281,508,287,685,1205,100.0,27.655210643015522,2.694013303769401,1.352549889135255,3.4312638580931263,1.5465631929046562,1.6851441241685146,6.723946784922395,1.335920177383592,2.084257206208426,1.901330376940133,2.006651884700665,5.665188470066519,0.9811529933481153,1.4800443458980044,9.528824833702883,3.1762749445676275,3.791574279379158,0.33813747228381374,28.924611973392462,14.007760532150776,2.2505543237250554,8.120842572062084,1.557649667405765,2.8159645232815964,1.5909090909090908,3.797117516629712,6.679600886917961
0740,30879,7602,482,572,757,266,353,2163,673,585,728,382,2584,471,649,3312,782,1629,108,11609,5008,421,4387,962,1547,215,499,2689,100.0,24.618672884484603,1.5609313773114415,1.8523915929920012,2.4515042585575957,0.8614268596780984,1.1431717348359727,7.004760516856116,2.179474723922407,1.8944914019236374,2.3575893001716377,1.2370866932219309,8.368146636872956,1.5253084620615953,2.1017519997409244,10.725735937044593,2.5324654295799736,5.275429903818129,0.34975225881667155,37.595129375951295,16.218141779202693,1.36338612001684,14.207066291006834,3.115385860941093,5.00987726286473,0.696266070792448,1.6159849736066583,8.708183555166942
0750,22200,5689,163,406,400,228,141,2252,514,406,514,162,1912,325,529,2314,687,935,201,8241,3989,264,2754,758,836,185,238,2143,100.0,25.626126126126124,0.7342342342342342,1.8288288288288288,1.8018018018018018,1.027027027027027,0.6351351351351352,10.144144144144144,2.315315315315315,1.8288288288288288,2.315315315315315,0.7297297297297297,8.612612612612612,1.4639639639639639,2.3828828828828827,10.423423423423424,3.0945945945945947,4.211711711711712,0.9054054054054054,37.12162162162162,17.96846846846847,1.1891891891891893,12.405405405405405,3.414414414414414,3.7657657657657655,0.8333333333333334,1.072072072072072,9.653153153153154
0760,30546,8182,232,329,434,255,124,4432,543,488,616,213,2699,432,988,4373,1626,1233,790,11509,3577,499,4660,816,1990,250,276,2133,100.0,26.785831205395144,0.7595102468408302,1.0770641000458325,1.4208079617625875,0.8348065213121194,0.40594513193216786,14.509264715511033,1.777646827735219,1.5975905192169189,2.016630655404963,0.6973089766254174,8.83585412165259,1.4142604596346495,3.2344660512014665,14.316113402736855,5.3231192300137495,4.036535061873895,2.5862633405355857,37.677600995220324,11.710207555817457,1.6336017809205787,15.255679958095985,2.6713808681987823,6.514764617298501,0.8184377659922739,0.9035552936554704,6.982911019446081
0810,94805,24543,2440,1417,3461,1060,1592,4400,2415,2078,839,2469,6341,1148,1823,4530,1246,1813,248,38538,18755,707,15478,6047,2805,410,2540,6672,100.0,25.88787511207215,2.573703918569696,1.4946469068087127,3.650651336954802,1.118084489214704,1.6792363271979325,4.641105426928959,2.547334001371236,2.191867517535995,0.8849744211803175,2.6042930225199092,6.688465798217394,1.2109065977532831,1.9228943621117032,4.778228996360951,1.314276673171246,1.912346395232319,0.2615895786087232,40.649754759770055,19.78271188228469,0.7457412583724488,16.326143135910552,6.378355571963504,2.9587047096672117,0.43246664205474394,2.6791835873635357,7.037603501925004
0820,33521,7464,214,351,690,194,205,2996,894,743,418,182,2540,418,947,2383,537,1075,199,15419,7101,273,6046,1833,1701,262,263,3448,100.0,22.266638823424124,0.638405775484025,1.0471047999761345,2.05841114525223,0.5787416843172936,0.6115569344589958,8.93768085677635,2.666984875152889,2.216520986844068,1.2469795053846842,0.5429432296172548,7.577339578174875,1.2469795053846842,2.825094716744727,7.108976462516035,1.6019808478267357,3.206944900211808,0.5936577071089765,45.998031084991496,21.18373556874795,0.8144148444258823,18.03645475970287,5.468213955430924,5.074430953730498,0.78159959428418,0.7845827988425166,10.286089317144476
0830,21914,3892,59,179,203,94,46,2320,327,193,183,39,1767,228,748,1498,488,407,260,11054,6707,114,3206,960,883,235,50,3099,100.0,17.76033585835539,0.2692342794560555,0.8168294241124396,0.9263484530437164,0.42894952998083413,0.20991147211828054,10.586839463356759,1.4921967691886466,0.880715524322351,0.8350825956009857,0.1779684220133248,8.063338505065255,1.0404307748471298,3.4133430683581274,6.835812722460527,2.2268869216026284,1.8572601989595692,1.1864561467554986,50.442639408597245,30.60600529341973,0.5202153874235649,14.629916948069727,4.380761157251072,4.029387606096559,1.0723738249520853,0.2281646436068267,14.141644610751117
0840,19158,4210,117,180,371,192,71,1973,330,305,301,95,2083,225,1018,1174,281,548,136,8040,4630,247,2353,687,716,254,111,2305,100.0,21.975153982670427,0.6107109301597244,0.9395552771688067,1.936527821275707,1.0021922956467273,0.370602359327696,10.298569788078089,1.7225180081428124,1.5920242196471448,1.571145213487838,0.4958763962835369,10.872742457459026,1.1744440964610086,5.313707067543585,6.127988307756551,1.4667501826913039,2.860423843825034,0.7098862094164318,41.9668023802067,24.16744962939764,1.289278630337196,12.282075373212235,3.5859693078609456,3.7373421025159206,1.3258168911159829,0.5793924209207642,12.031527299300555
0910,18815,5466,457,183,673,274,365,1407,368,431,165,352,1166,245,371,2352,733,852,164,5500,1826,224,2121,425,691,520,447,841,100.0,29.05128886526707,2.4289131012490035,0.9726282221631678,3.576933297900611,1.4562848790858358,1.9399415360085037,7.478076003188945,1.9558862609619982,2.290725484985384,0.8769598724422003,1.8708477278766942,6.197183098591549,1.3021525378687218,1.971830985915493,12.500664363539729,3.8958277969705026,4.528301886792453,0.8716449641243688,29.23199574807335,9.705022588360352,1.1905394631942599,11.272920542120648,2.258836035078395,3.6726016476215784,2.7637523252723892,2.3757640180706883,4.469837895296306
