id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined,inhabitants_percentage,inhabitants_from_european_union_percentage,inhabitants_from_france_percentage,inhabitants_from_greece_percentage,inhabitants_from_italy_percentage,inhabitants_from_austria_percentage,inhabitants_from_spain_percentage,inhabitants_from_poland_percentage,inhabitants_from_bulgaria_percentage,inhabitants_from_rumania_percentage,inhabitants_from_croatia_percentage,inhabitants_from_united_kingdom_percentage,inhabitants_from_former_yugoslavia_percentage,inhabitants_from_bosnia_herzegovina_percentage,inhabitants_from_serbia_percentage,inhabitants_from_former_soviet_union_percentage,inhabitants_from_russia_percentage,inhabitants_from_ukraine_percentage,inhabitants_from_kazakhstan_percentage,inhabitants_from_islamic_countries_percentage,inhabitants_from_turkey_percentage,inhabitants_from_iran_percentage,inhabitants_from_arabic_countries_percentage,inhabitants_from_lebanon_percentage,inhabitants_from_syria_percentage,inhabitants_from_vietnam_percentage,inhabitants_from_united_states_percentage,inhabitants_from_undefined_percentage
021001,29145,4247,340,347,559,183,234,876,576,214,183,273,826,232,208,2869,629,1487,92,15170,9636,316,4047,1236,951,276,327,3291,100.0,14.57196774746955,1.1665808886601476,1.1905987304855035,1.9179962257677132,0.6278950077200206,0.8028821410190426,3.0056613484302623,1.9763252702007204,0.7342597358037399,0.6278950077200206,0.9366958311888832,2.8341053353920054,0.7960199004975124,0.7136730142391491,9.843884028135186,2.158174644021273,5.102075827757763,0.31566306399039284,52.050094355807175,33.06227483273288,1.0842340024017842,13.88574369531652,4.240864642305713,3.2629953679876476,0.9469891919711785,1.1219763252702009,11.291816778178076
022002,30088,9413,1232,571,1657,556,869,1214,475,371,412,1071,1226,243,312,1828,610,691,69,8838,4741,376,2706,826,618,135,1607,1660,100.0,31.284897633608082,4.094655676681733,1.8977665514490827,5.507178941770806,1.8479127891518214,2.8881946290880087,4.03483116192502,1.5787024727466097,1.233049720818931,1.3693166710981122,3.5595586280244618,4.074714171762829,0.8076309492156342,1.0369582557830364,6.075511831959585,2.0273863334219624,2.296596649827174,0.22932730656740227,29.3738367455464,15.757112470087742,1.249667641584685,8.993618718425951,2.7452805105025258,2.0539750066471685,0.4486838606753523,5.340999734113268,5.517149694230258
023003,11151,2151,273,121,345,170,185,216,185,55,73,277,253,69,57,398,85,187,10,5827,4752,77,702,159,209,32,278,1030,100.0,19.289749798224374,2.4482109227871938,1.0851044749349834,3.093892924401399,1.5245269482557617,1.6590440319253879,1.937046004842615,1.6590440319253879,0.49322930678862886,0.65464980719218,2.484082145099094,2.2688548112276927,0.6187785848802798,0.511164917944579,3.5691866200340776,0.7622634741278809,1.6769796430813382,0.0896780557797507,52.25540310286073,42.615012106537534,0.6905210295040803,6.2953995157385,1.425881086898036,1.8742713657967895,0.2869697784952022,2.493049950677069,9.236839745314322
023004,13994,3953,513,236,709,230,406,421,240,164,98,472,403,96,108,644,190,269,40,5201,3713,142,892,204,237,18,583,914,100.0,28.247820494497645,3.6658567957696153,1.6864370444476202,5.066457053022725,1.6435615263684435,2.901243390024296,3.008432185222238,1.7150207231670715,1.1719308274974989,0.7003001286265542,3.3728740888952404,2.8798056309847078,0.6860082892668287,0.7717593254251822,4.601972273831642,1.3577247391739318,1.9222523938830929,0.28583678719451194,37.16592825496641,26.532799771330573,1.0147205945405173,6.374160354437616,1.4577676146920109,1.693582964127483,0.12862655423753036,4.166071173360011,6.531370587394597
024005,10443,2997,297,119,469,150,259,459,217,154,98,239,452,124,107,1523,600,479,93,1944,380,112,876,39,401,1062,268,401,100.0,28.69864981327205,2.8440103418557885,1.1395192952216795,4.491046634108972,1.4363688595231257,2.4801302307765964,4.395288710140764,2.0779469501101215,1.4746720291104087,0.938427654888442,2.28861438284018,4.328258163363018,1.187398257205784,1.0246097864598296,14.583931820358135,5.745475438092503,4.586804558077181,0.8905486929043378,18.615340419419706,3.638801110791918,1.0724887484439336,8.388394139615054,0.37345590347601265,3.8398927511251553,10.16949152542373,2.5663123623479844,3.8398927511251553
024006,13531,3301,318,138,548,135,293,496,238,217,66,298,542,93,131,1870,729,574,146,3639,936,171,1644,94,755,977,396,455,100.0,24.395831793659006,2.3501588943906584,1.019880274924248,4.049959352597739,0.9977089645998077,2.1653979750203236,3.6656566403074424,1.758923952405587,1.603724780134506,0.4877688271376838,2.2023501588943906,4.005616731948859,0.6873106200576454,0.9681472175005543,13.820116768901041,5.387628408838962,4.242110708742887,1.0790037691227552,26.893799423545932,6.917448821225334,1.26376468849309,12.149878057793217,0.6947010568324588,5.579779764984111,7.220456728992683,2.9266129628261033,3.362648732540093
025007,12419,4545,577,175,851,256,508,631,177,225,86,423,460,134,121,1406,531,482,101,1900,400,93,842,77,323,530,528,314,100.0,36.59714952894758,4.646106771881794,1.4091311699814801,6.8524035751670835,2.0613575972300504,4.090506482003382,5.080924390047508,1.4252355262098397,1.8117400756904742,0.6924873178194701,3.4060713422980915,3.704001932522748,1.0789918673001047,0.9743135518157661,11.321362428536919,4.275706578629519,3.881149851034705,0.8132699895321684,15.299138416941782,3.2208712456719546,0.7488525646187294,6.779933972139464,0.6200177147918512,2.600853530880103,4.267654400515339,4.251550044286979,2.528383927852484
025008,24403,8498,1122,390,1507,445,923,1037,319,378,167,934,935,227,284,2728,1054,813,185,4282,1092,255,1871,105,799,925,1167,563,100.0,34.823587263861,4.5977953530303655,1.5981641601442447,6.175470229070196,1.823546285292792,3.7823218456747116,4.2494775232553375,1.3072163258615745,1.5489898782936524,0.6843420890874072,3.827398270704421,3.8314961275253046,0.9302134983403679,1.1637913371306807,11.178953407367946,4.319141089210343,3.3315575953776175,0.7581035118632955,17.54702290701963,4.474859648403885,1.044953489325083,7.667090111871492,0.43027496619268124,3.27418759988526,3.7905175593164775,4.782198909970085,2.307093390156948
031001,4977,958,36,26,43,40,38,405,119,49,15,19,167,60,43,1198,321,441,44,1928,295,87,825,26,380,275,29,65,100.0,19.24854329917621,0.7233273056057866,0.5224030540486236,0.8639742816958007,0.8036970062286517,0.7635121559172192,8.1374321880651,2.390998593530239,0.9845288326300985,0.3013863773357444,0.3817560779586096,3.355435001004621,1.2055455093429777,0.8639742816958007,24.070725336548122,6.4496684749849305,8.860759493670885,0.8840667068515169,38.73819570022102,5.927265420936307,1.7480409885473176,16.576250753465942,0.5224030540486236,7.635121559172192,5.525416917821981,0.5826803295157725,1.3060076351215593
032002,7351,2085,142,102,199,118,88,547,176,243,64,130,323,46,117,1320,421,448,70,1994,457,116,755,43,309,129,297,152,100.0,28.363487960821658,1.9317099714324584,1.3875663175078221,2.707114678275065,1.6052237790776764,1.1971160386341995,7.441164467419399,2.394232077268399,3.3056726975921644,0.8706298462794178,1.7684668752550672,4.3939600054414365,0.6257652020133315,1.5916201877295606,17.956740579512992,5.727111957556795,6.094408923955924,0.9522513943681131,27.125561148143113,6.2168412460889675,1.5780165963814448,10.270711467827507,0.5849544279689838,4.203509726567814,1.7548632839069513,4.040266630390423,2.067745884913617
