id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined,inhabitants_percentage,inhabitants_from_european_union_percentage,inhabitants_from_france_percentage,inhabitants_from_greece_percentage,inhabitants_from_italy_percentage,inhabitants_from_austria_percentage,inhabitants_from_spain_percentage,inhabitants_from_poland_percentage,inhabitants_from_bulgaria_percentage,inhabitants_from_rumania_percentage,inhabitants_from_croatia_percentage,inhabitants_from_united_kingdom_percentage,inhabitants_from_former_yugoslavia_percentage,inhabitants_from_bosnia_herzegovina_percentage,inhabitants_from_serbia_percentage,inhabitants_from_former_soviet_union_percentage,inhabitants_from_russia_percentage,inhabitants_from_ukraine_percentage,inhabitants_from_kazakhstan_percentage,inhabitants_from_islamic_countries_percentage,inhabitants_from_turkey_percentage,inhabitants_from_iran_percentage,inhabitants_from_arabic_countries_percentage,inhabitants_from_lebanon_percentage,inhabitants_from_syria_percentage,inhabitants_from_vietnam_percentage,inhabitants_from_united_states_percentage,inhabitants_from_undefined_percentage
03100102,1312,196,20,0,6,6,3,86,31,4,0,3,36,20,4,295,85,85,6,523,118,23,218,3,109,114,6,22,100.0,14.939024390243901,1.524390243902439,0.0,0.45731707317073167,0.45731707317073167,0.22865853658536583,6.554878048780488,2.3628048780487805,0.3048780487804878,0.0,0.22865853658536583,2.7439024390243905,1.524390243902439,0.3048780487804878,22.484756097560975,6.478658536585366,6.478658536585366,0.45731707317073167,39.86280487804878,8.99390243902439,1.753048780487805,16.615853658536587,0.22865853658536583,8.307926829268293,8.689024390243901,0.45731707317073167,1.676829268292683
03100103,2654,423,6,23,17,9,17,209,32,30,15,6,95,34,21,711,176,276,32,1153,142,36,498,20,240,152,4,34,100.0,15.938206480783723,0.22607385079125847,0.8666164280331574,0.640542577241899,0.3391107761868877,0.640542577241899,7.874905802562171,1.2057272042200453,1.1303692539562924,0.5651846269781462,0.22607385079125847,3.5795026375282593,1.281085154483798,0.7912584777694046,26.789751318764132,6.631499623210249,10.399397136397889,1.2057272042200453,43.443858327053505,5.35041446872645,1.3564431047475507,18.764129615674456,0.7535795026375283,9.04295403165034,5.727204220045215,0.15071590052750566,1.281085154483798
03200204,533,82,0,0,4,3,9,27,9,18,0,0,19,4,3,118,21,17,0,284,66,9,117,6,57,10,0,9,100.0,15.384615384615385,0.0,0.0,0.7504690431519699,0.5628517823639775,1.6885553470919326,5.065666041275797,1.6885553470919326,3.377110694183865,0.0,0.0,3.564727954971857,0.7504690431519699,0.5628517823639775,22.138836772983115,3.9399624765478425,3.189493433395872,0.0,53.283302063789876,12.382739212007504,1.6885553470919326,21.951219512195124,1.125703564727955,10.694183864915573,1.876172607879925,0.0,1.6885553470919326
03200205,2183,660,43,21,67,34,12,198,67,56,28,49,103,3,42,331,80,144,26,619,128,39,231,12,98,53,131,54,100.0,30.233623453962437,1.9697663765460376,0.9619789280806231,3.0691708657810355,1.5574896930829134,0.5497022446174988,9.070087036188731,3.0691708657810355,2.565277141548328,1.282638570774164,2.244617498854787,4.718277599633532,0.1374255611543747,1.9239578561612463,15.16262024736601,3.664681630783326,6.596426935409987,1.1910215300045808,28.35547411818598,5.863490609253321,1.7865322950068714,10.581768208886853,0.5497022446174988,4.489234997709574,2.4278515803939533,6.000916170407696,2.4736601007787447
03200206,1810,569,55,61,55,40,35,99,19,69,27,29,69,12,14,337,125,116,19,334,44,6,125,6,39,7,117,24,100.0,31.43646408839779,3.0386740331491713,3.3701657458563536,3.0386740331491713,2.209944751381215,1.9337016574585635,5.469613259668509,1.0497237569060773,3.812154696132597,1.4917127071823204,1.6022099447513811,3.812154696132597,0.6629834254143646,0.7734806629834254,18.61878453038674,6.906077348066299,6.4088397790055245,1.0497237569060773,18.45303867403315,2.430939226519337,0.3314917127071823,6.906077348066299,0.3314917127071823,2.154696132596685,0.3867403314917127,6.4640883977900545,1.3259668508287292
03200207,2825,774,44,20,73,41,32,223,81,100,9,52,132,27,58,534,195,171,25,757,219,62,282,19,115,59,49,65,100.0,27.398230088495573,1.5575221238938053,0.7079646017699115,2.584070796460177,1.4513274336283186,1.1327433628318584,7.893805309734512,2.8672566371681416,3.5398230088495577,0.3185840707964602,1.8407079646017697,4.672566371681416,0.9557522123893806,2.0530973451327434,18.902654867256636,6.902654867256637,6.053097345132744,0.8849557522123894,26.79646017699115,7.752212389380531,2.1946902654867255,9.982300884955752,0.6725663716814159,4.070796460176991,2.088495575221239,1.7345132743362832,2.3008849557522124
03200308,917,247,10,28,16,3,10,87,22,9,6,24,22,3,10,253,95,50,44,209,52,15,68,12,28,31,16,32,100.0,26.935659760087237,1.0905125408942202,3.0534351145038165,1.7448200654307526,0.3271537622682661,1.0905125408942202,9.487459105779717,2.399127589967285,0.9814612868047983,0.6543075245365322,2.6172300981461287,2.399127589967285,0.3271537622682661,1.0905125408942202,27.589967284623775,10.359869138495092,5.452562704471101,4.79825517993457,22.791712104689203,5.670665212649945,1.6357688113413305,7.415485278080698,1.3086150490730644,3.0534351145038165,3.380588876772083,1.7448200654307526,3.4896401308615053
03200309,1172,370,10,3,44,15,12,151,43,32,6,3,44,3,19,209,71,73,21,334,64,16,163,9,86,33,24,34,100.0,31.569965870307165,0.8532423208191127,0.25597269624573377,3.754266211604096,1.2798634812286689,1.023890784982935,12.8839590443686,3.668941979522184,2.7303754266211606,0.5119453924914675,0.25597269624573377,3.754266211604096,0.25597269624573377,1.621160409556314,17.832764505119453,6.0580204778157,6.228668941979522,1.7918088737201365,28.498293515358363,5.460750853242321,1.3651877133105803,13.907849829351534,0.7679180887372014,7.337883959044368,2.8156996587030716,2.04778156996587,2.901023890784983
03200310,1622,423,18,25,19,27,9,198,36,18,3,22,87,41,22,459,158,107,69,488,98,27,195,10,68,12,9,46,100.0,26.078914919852036,1.1097410604192355,1.5413070283600494,1.1713933415536375,1.6646115906288532,0.5548705302096177,12.20715166461159,2.219482120838471,1.1097410604192355,0.18495684340320592,1.3563501849568433,5.363748458692972,2.527743526510481,1.3563501849568433,28.298397040690503,9.741060419235511,6.59679408138101,4.254007398273736,30.08631319358816,6.041923551171394,1.6646115906288532,12.022194821208384,0.6165228113440198,4.192355117139334,0.7398273736128237,0.5548705302096177,2.8360049321824907
03300411,3187,617,23,22,37,25,31,260,45,54,12,16,184,31,59,760,220,258,124,1290,111,73,589,18,331,42,13,48,100.0,19.359899592092876,0.721681832444305,0.6903043614684656,1.160966426106056,0.7844367743959836,0.9727016002510198,8.158142453718229,1.4119861939127707,1.6943834326953247,0.3765296517100722,0.5020395356134295,5.77345465955444,0.9727016002510198,1.8512707875745216,23.846877941637903,6.903043614684656,8.095387511766551,3.8908064010040793,40.47693755883276,3.4828992783181674,2.2905553812362722,18.481330404769373,0.5647944775651083,10.385942893002824,1.3178537809852526,0.4079071226859115,1.5061186068402888
03300412,732,203,8,10,15,12,12,56,18,13,3,25,15,0,12,233,55,80,43,174,19,3,40,15,15,0,23,16,100.0,27.732240437158467,1.092896174863388,1.366120218579235,2.0491803278688523,1.639344262295082,1.639344262295082,7.650273224043716,2.459016393442623,1.7759562841530054,0.4098360655737705,3.415300546448088,2.0491803278688523,0.0,1.639344262295082,31.830601092896178,7.5136612021857925,10.92896174863388,5.8743169398907105,23.770491803278688,2.5956284153005464,0.4098360655737705,5.46448087431694,2.0491803278688523,2.0491803278688523,0.0,3.1420765027322406,2.185792349726776
03300413,358,92,3,6,9,12,3,32,6,0,0,3,19,0,10,88,33,22,21,63,12,0,21,6,12,31,13,28,100.0,25.69832402234637,0.8379888268156425,1.675977653631285,2.5139664804469275,3.35195530726257,0.8379888268156425,8.938547486033519,1.675977653631285,0.0,0.0,0.8379888268156425,5.307262569832402,0.0,2.793296089385475,24.581005586592177,9.217877094972067,6.145251396648044,5.865921787709497,17.59776536312849,3.35195530726257,0.0,5.865921787709497,1.675977653631285,3.35195530726257,8.659217877094973,3.6312849162011176,7.82122905027933
03300514,837,377,16,19,3,21,8,89,22,156,4,3,38,0,28,147,34,59,18,180,47,9,70,0,16,39,3,24,100.0,45.04181600955795,1.911589008363202,2.2700119474313025,0.35842293906810035,2.5089605734767026,0.955794504181601,10.63321385902031,2.6284348864994027,18.63799283154122,0.4778972520908005,0.35842293906810035,4.540023894862605,0.0,3.345280764635603,17.562724014336915,4.062126642771804,7.048984468339308,2.1505376344086025,21.50537634408602,5.615292712066906,1.0752688172043012,8.363201911589007,0.0,1.911589008363202,4.659498207885305,0.35842293906810035,2.867383512544803
03300515,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03300516,3255,596,26,24,37,31,25,171,58,77,19,50,185,79,55,569,139,157,22,1256,246,52,521,40,249,98,32,87,100.0,18.310291858678955,0.7987711213517665,0.7373271889400922,1.1367127496159755,0.9523809523809524,0.7680491551459293,5.253456221198157,1.7818740399385562,2.3655913978494625,0.5837173579109063,1.5360983102918586,5.683563748079877,2.4270353302611367,1.6897081413210446,17.480798771121353,4.270353302611367,4.8233486943164365,0.6758832565284179,38.58678955453149,7.557603686635944,1.597542242703533,16.00614439324117,1.228878648233487,7.649769585253456,3.010752688172043,0.9831029185867896,2.672811059907834
